display_name_en,id,description_text_en,description_rights_author,description_rights_statement,description_rights_license,description_rights_source_name,description_rights_source_url,image_full_size_rel_path,image_thumbnail_rel_path,image_rights_author,image_rights_statement (from images),image_rights_license,image_rights_source_name,image_rights_source_url,status,last_modified,original_file_URL,AATID,EFTID,WikidataID,features,URI
shirtwaist dress,CC00122,"Dresses having a shirtwaist bodice, typically including a center front button or stud placket opening, cuffs, and a collar, imitating certain details of a man's shirt. The bodice is attached straight or full skirt, often having a belt at the waist.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,,,,dressType,http://vocab.getty.edu/aat/300375055
slip dress,CC00123,"Underwear usually made the length of the garment under which it is to be worn, thereby taking the place of a lining. Usually applied to full slips with a bodice and shoulder straps made in dress length. Prefer ""half slips"" for skirtlike underwear extending from the waist to near the hemline of the garment with which it is worn.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00123.jpg,thumbnail/CC00123.jpg,Wikipedia User Tranquil Garden,https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/4.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ecrufullslip.jpg,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/3/31/Ecrufullslip.jpg,300210564,10095,,dressType,http://vocab.getty.edu/aat/300210564
trapeze dress,CC00124,,,,,,,,,,,,,,accepted,2020-10-03,,,,,dressType,https://w3id.org/costumeCore/ontology/CC00124
toga,CC00125,"Loose mantles of undyed woolen cloth worn by men and women of ancient Rome. Also, similar loose wraps made of various fabrics and worn in various historical periods.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300209868,,,dressType,http://vocab.getty.edu/aat/300209868
tunic,CC00126,"Simple slip-on garments made with or without sleeves and usually knee-length or longer and belted at the waist; especially those worn by men and women of ancient Greece and Rome. Also, garments extending from the neckline to the waist or longer, usually high-necked and worn over other garments.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300209869,10016,,dressType,http://vocab.getty.edu/aat/300209869
wrapping,CC00127,"Covering or enclosing entirely or to a great extent with a flexible material, especially by winding or folding.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,,,,hasTechnique,http://vocab.getty.edu/aat/300234992
batwing sleeve,CC00128,"A long sleeve with a deep armhole, tapering towards the wrist. Also known as a ""magyar"" sleeve.",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00128.jpg,thumbnail/CC00128.jpg,David Ring,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ABatwing_sleeve.jpg,edited,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/5/55/Batwing_sleeve.jpg,,,Q29125416,sleeveType,http://www.wikidata.org/entity/Q29125416
bell skirt,CC00129,"flared noticeably from the waist but then, unlike a church bell, cylindrical for much of its length",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://en.wikipedia.org/wiki/Skirt,,,,,,,,accepted,2020-10-03,,,,Q83333837,skirtType,http://www.wikidata.org/entity/Q83333837
bishop sleeve,CC00130,"A long sleeve, fuller at the bottom than the top, and gathered into a cuff",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00130.jpg,thumbnail/CC00130.jpg,Wikimedia user Henna,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bishops_sleeve.jpg#metadata,edited,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/7/7e/Bishops_sleeve.jpg,,,Q73514132,sleeveType,http://www.wikidata.org/entity/Q73514132
dolman sleeve,CC00131,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveType,https://w3id.org/costumeCore/ontology/CC00131
leg-of-mutton sleeve,CC00135,A sleeve that is extremely wide over the upper arm and narrow from the elbow to the wrist.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00135.jpg,thumbnail/CC00135.jpg,David Ring,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Leg-of-mutton_sleeve.jpg,edited,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/2/2c/Leg-of-mutton_sleeve.jpg,,10845,Q20732506,sleeveType,http://www.wikidata.org/entity/Q20732506
petal sleeve,CC00136,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveType,https://w3id.org/costumeCore/ontology/CC00136
puff sleeve,CC00137,"Any sleeve gathered (and sometimes stiffened) so that it puffs out, especially at the shoulder.",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q2117537,sleeveType,http://www.wikidata.org/entity/Q2117537
raglan sleeve,CC00138,Sleeve that extends to the neckline with diagonal seams from neck to underarm front and back.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q1333132,sleeveType,http://www.wikidata.org/entity/Q1333132
roll-up sleeves,CC00139,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveType,https://w3id.org/costumeCore/ontology/CC00139
straight,CC00141,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveType,https://w3id.org/costumeCore/ontology/CC00141
shoulder strap,CC00142,"Strips of leather, cloth, or other material that pass over the shoulder and from which an article is suspended or a garment is held up. For strips used for fastening, use ""straps.""",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300259717,,#N/A,costumeComponents,http://vocab.getty.edu/aat/300259717
cap sleeve,CC00144,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveLength,https://w3id.org/costumeCore/ontology/CC00144
short sleeve,CC00145,Sleeve ending above the elbow.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q29126275,sleeveLength,http://www.wikidata.org/entity/Q29126275
elbow-length sleeve,CC00146,Sleeve ending at or near the elbow.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q73545207,sleeveLength,http://www.wikidata.org/entity/Q73545207
three quarter sleeve,CC00147,Sleeve reaching from the shoulder to the middle of the forearm.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q29126653,sleeveLength,http://www.wikidata.org/entity/Q29126653
long sleeve,CC00148,Sleeve reaching from the shoulder to the wrist.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q29125938,sleeveLength,http://www.wikidata.org/entity/Q29125938
extra long sleeve,CC00149,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveLength,https://w3id.org/costumeCore/ontology/CC00149
hanging sleeve,CC00150,"Long loose sleeves with a slit through which the arm can emerge. Also, long false decorative sleeves attached to the back of the armhole. Worn by men, women, or children especially from the 15th through the 18th century.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300253738,,http://www.wikidata.org/entity/Q29129637,sleeveType,http://vocab.getty.edu/aat/300253738
angled waistline,CC00151,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00151
asymmetrical,CC00152,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00152
bare midriff,CC00153,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00153
curved,CC00156,"Shapes that are bent or formed into a curve, which is a line deviating from the straight or plane form continuously, without angles.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300010305,,,waistline,http://vocab.getty.edu/aat/300010305
dropped,CC00157,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00157
high,CC00158,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00158
hip-level,CC00159,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00159
natural fiber,CC00160,,,,,,,,,,,,,,accepted,2020-10-03,,,,,"fiber,material",https://w3id.org/costumeCore/ontology/CC00160
no waistline,CC00161,,,,,,,,,,,,,,accepted,2020-10-03,,,,,waistline,https://w3id.org/costumeCore/ontology/CC00161
pointed,CC00162,"Having a form or outline delimited on at least one end by two intersecting lines, that is, tapering to or ending in a point or apex.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300078755,,,waistline,http://vocab.getty.edu/aat/300078755
balloon skirt,CC00164,a voluminous skirt whose hem is tucked back under to create a balloon or bubble effect at the bottom.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://en.wikipedia.org/wiki/Skirt,,,,,,,,accepted,2020-10-03,,,,Q83333769,skirtType,http://www.wikidata.org/entity/Q83333769
circle skirt,CC00166,"a skirt cut in sections to make one or more circles with a hole for the waist, so the skirt is very full but hangs smoothly from the waist without darts, pleats, or gathers",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://en.wikipedia.org/wiki/Skirt,,,,,,,,accepted,2020-10-03,,,,Q83333946,skirtType,http://www.wikidata.org/entity/Q83333946
dirndl skirt,CC00167,"Fulls skirts gathered or pleated on a tight waistband.  Also, similar parts of dresses.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300209912,,,skirtType,http://vocab.getty.edu/aat/300209912
flared skirt,CC00168,A skirt cut to be wider at the hem than at the waistline.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q83333994,skirtType,http://www.wikidata.org/entity/Q83333994
gathering,CC00170,"Bunching folds of textile together by pulling on a thread stitched through it for this purpose or on one or more of its constituent filaments, to create fullness.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00170.jpg,thumbnail/CC00170.jpg,Joan Rocaguinard,https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/3.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Faldilla-frunzida.jpg,uploaded,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/a/aa/Faldilla-frunzida.jpg,300231237,10886,,hasTechnique,http://vocab.getty.edu/aat/300231237
gored skirt,CC00171,A skirt cut in pieces that are triangular or wedge-shaped so that there is more fullness at the hem than at the waist.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00171.jpg,thumbnail/CC00171.jpg,Wikimedia User: Sophus Bie,https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/3.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Four-gored-skirt.png,edited,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/e/e3/Four-gored-skirt.png,,,Q83334145,skirtType,http://www.wikidata.org/entity/Q83334145
layering,CC00173,Forming or arranging in layers.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300123034,,,hasTechnique,http://vocab.getty.edu/aat/300123034
pegged skirt,CC00175,A skirt shaped with fullness at the waistline but no fullness at the hemline.,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q83332399,skirtType,http://www.wikidata.org/entity/Q83332399
peplum,CC00176,"Short, skirtlike sections of a costume attached at the waistline, such as on a bodice or jacket, and usually extending to cover the hips.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00176.jpg,thumbnail/CC00176.jpg,David Ring,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Peplum.jpg,uploaded,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/c/cd/Peplum.jpg,300248709,10883,,costumeComponents,http://vocab.getty.edu/aat/300248709
pleated skirt,CC00177,"a skirt with fullness reduced to fit the waist by means of regular pleats ('plaits') or folds, which can be stitched flat to hip-level or free-hanging",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00177.jpg,thumbnail/CC00177.jpg,David Ring,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pleated_skirt.jpg,uploaded,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Pleated_skirt.jpg,,,Q18121766,skirtType,http://www.wikidata.org/entity/Q18121766
sarong,CC00179,"Main garments formed by wrapping a strip of cloth around the lower part of the body. Worn chiefly by men and women of the Malay Archipelago and the Pacific Islands. Also, similar often preformed garments worn by Western women.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00179.jpg,thumbnail/CC00179.jpg,David Ring,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sarong.jpg,uploaded,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/f/fa/Sarong.jpg,300209928,10033,,skirtType,http://vocab.getty.edu/aat/300209928
